Year,Status,Rate,Bracket_Gt
1959,MFJ,0.3,12000
1959,MFJ,0.34,16000
1959,MFJ,0.38,20000
1959,MFJ,0.43,24000
1959,MFJ,0.47,28000
1959,MFJ,0.5,32000
1959,MFJ,0.53,36000
1959,MFJ,0.56,40000
1959,MFJ,0.59,44000
1959,MFJ,0.62,52000
1959,MFJ,0.65,64000
1959,MFJ,0.69,76000
1959,MFJ,0.72,88000
1959,MFJ,0.75,100000
1959,MFJ,0.78,120000
1959,MFJ,0.81,140000
1959,MFJ,0.84,160000
1959,MFJ,0.87,180000
1959,MFJ,0.89,200000
1959,MFJ,0.9,300000
1959,MFJ,0.91,400000
1959,MFS,0.2,0
1959,MFS,0.22,2000
1959,MFS,0.26,4000
1959,MFS,0.3,6000
1959,MFS,0.34,8000
1959,MFS,0.38,10000
1959,MFS,0.43,12000
1959,MFS,0.47,14000
1959,MFS,0.5,16000
1959,MFS,0.53,18000
1959,MFS,0.56,20000
1959,MFS,0.59,22000
1959,MFS,0.62,26000
1959,MFS,0.65,32000
1959,MFS,0.69,38000
1959,MFS,0.72,44000
1959,MFS,0.75,50000
1959,MFS,0.78,60000
1959,MFS,0.81,70000
1959,MFS,0.84,80000
1959,MFS,0.87,90000
1959,MFS,0.89,100000
1959,MFS,0.9,150000
1959,MFS,0.91,200000
1959,S,0.2,0
1959,S,0.22,2000
1959,S,0.26,4000
1959,S,0.3,6000
1959,S,0.34,8000
1959,S,0.38,10000
1959,S,0.43,12000
1959,S,0.47,14000
1959,S,0.5,16000
1959,S,0.53,18000
1959,S,0.56,20000
1959,S,0.59,22000
1959,S,0.62,26000
1959,S,0.65,32000
1959,S,0.69,38000
1959,S,0.72,44000
1959,S,0.75,50000
1959,S,0.78,60000
1959,S,0.81,70000
1959,S,0.84,80000
1959,S,0.87,90000
1959,S,0.89,100000
1959,S,0.9,150000
1959,S,0.91,200000
1958,HOH,0.2,0
1958,HOH,0.21,2000
1958,HOH,0.24,4000
1958,HOH,0.26,6000
1958,HOH,0.3,8000
1958,HOH,0.32,10000
1958,HOH,0.36,12000
1958,HOH,0.39,14000
1958,HOH,0.42,16000
1958,HOH,0.43,18000
1958,HOH,0.47,20000
1958,HOH,0.49,22000
1958,HOH,0.52,24000
1958,HOH,0.54,28000
1958,HOH,0.58,32000
1958,HOH,0.62,38000
1958,HOH,0.66,44000
1958,HOH,0.68,50000
1958,HOH,0.71,60000
1958,HOH,0.74,70000
1958,HOH,0.76,80000
1958,HOH,0.8,90000
1958,HOH,0.83,100000
1958,HOH,0.87,150000
1958,HOH,0.9,200000
1958,HOH,0.91,300000
1958,MFJ,0.2,0
1958,MFJ,0.22,4000
1958,MFJ,0.26,8000
1958,MFJ,0.3,12000
1958,MFJ,0.34,16000
1958,MFJ,0.38,20000
1958,MFJ,0.43,24000
1958,MFJ,0.47,28000
1958,MFJ,0.5,32000
1958,MFJ,0.53,36000
1958,MFJ,0.56,40000
1958,MFJ,0.59,44000
1958,MFJ,0.62,52000
1958,MFJ,0.65,64000
1958,MFJ,0.69,76000
1958,MFJ,0.72,88000
1958,MFJ,0.75,100000
1958,MFJ,0.78,120000
1958,MFJ,0.81,140000
1958,MFJ,0.84,160000
1958,MFJ,0.87,180000
1958,MFJ,0.89,200000
1958,MFJ,0.9,300000
1958,MFJ,0.91,400000
1958,MFS,0.2,0
1958,MFS,0.22,2000
1958,MFS,0.26,4000
1958,MFS,0.3,6000
1958,MFS,0.34,8000
1958,MFS,0.38,10000
1958,MFS,0.43,12000
1958,MFS,0.47,14000
1958,MFS,0.5,16000
1958,MFS,0.53,18000
1958,MFS,0.56,20000
1958,MFS,0.59,22000
1958,MFS,0.62,26000
1958,MFS,0.65,32000
1958,MFS,0.69,38000
1958,MFS,0.72,44000
1958,MFS,0.75,50000
1958,MFS,0.78,60000
1958,MFS,0.81,70000
1958,MFS,0.84,80000
1958,MFS,0.87,90000
1958,MFS,0.89,100000
1958,MFS,0.9,150000
1958,MFS,0.91,200000
1958,S,0.2,0
1958,S,0.22,2000
1958,S,0.26,4000
1958,S,0.3,6000
1958,S,0.34,8000
1958,S,0.38,10000
1958,S,0.43,12000
1958,S,0.47,14000
1958,S,0.5,16000
1958,S,0.53,18000
1958,S,0.56,20000
1958,S,0.59,22000
1958,S,0.62,26000
1958,S,0.65,32000
1958,S,0.69,38000
1958,S,0.72,44000
1958,S,0.75,50000
1958,S,0.78,60000
1958,S,0.81,70000
1958,S,0.84,80000
1958,S,0.87,90000
1958,S,0.89,100000
1958,S,0.9,150000
1958,S,0.91,200000
1957,HOH,0.2,0
1957,HOH,0.21,2000
1957,HOH,0.24,4000
1957,HOH,0.26,6000
1957,HOH,0.3,8000
1957,HOH,0.32,10000
1957,HOH,0.36,12000
1957,HOH,0.39,14000
1957,HOH,0.42,16000
1957,HOH,0.43,18000
1957,HOH,0.47,20000
1957,HOH,0.49,22000
1957,HOH,0.52,24000
1957,HOH,0.54,28000
1957,HOH,0.58,32000
1957,HOH,0.62,38000
1957,HOH,0.66,44000
1957,HOH,0.68,50000
1957,HOH,0.71,60000
1957,HOH,0.74,70000
1957,HOH,0.76,80000
1957,HOH,0.8,90000
1957,HOH,0.83,100000
1957,HOH,0.87,150000
1957,HOH,0.9,200000
1957,HOH,0.91,300000
1957,MFJ,0.2,0
1957,MFJ,0.22,4000
1957,MFJ,0.26,8000
1957,MFJ,0.3,12000
1957,MFJ,0.34,16000
1957,MFJ,0.38,20000
1957,MFJ,0.43,24000
1957,MFJ,0.47,28000
1957,MFJ,0.5,32000
1957,MFJ,0.53,36000
1957,MFJ,0.56,40000
1957,MFJ,0.59,44000
1957,MFJ,0.62,52000
1957,MFJ,0.65,64000
1957,MFJ,0.69,76000
1957,MFJ,0.72,88000
1957,MFJ,0.75,100000
1957,MFJ,0.78,120000
1957,MFJ,0.81,140000
1957,MFJ,0.84,160000
1957,MFJ,0.87,180000
1957,MFJ,0.89,200000
1957,MFJ,0.9,300000
1957,MFJ,0.91,400000
1957,MFS,0.2,0
1957,MFS,0.22,2000
1957,MFS,0.26,4000
1957,MFS,0.3,6000
1957,MFS,0.34,8000
1957,MFS,0.38,10000
1957,MFS,0.43,12000
1957,MFS,0.47,14000
1957,MFS,0.5,16000
1957,MFS,0.53,18000
1957,MFS,0.56,20000
1957,MFS,0.59,22000
1957,MFS,0.62,26000
1957,MFS,0.65,32000
1957,MFS,0.69,38000
1957,MFS,0.72,44000
1957,MFS,0.75,50000
1957,MFS,0.78,60000
1957,MFS,0.81,70000
1957,MFS,0.84,80000
1957,MFS,0.87,90000
1957,MFS,0.89,100000
1957,MFS,0.9,150000
1957,MFS,0.91,200000
1957,S,0.2,0
1957,S,0.22,2000
1957,S,0.26,4000
1957,S,0.3,6000
1957,S,0.34,8000
1957,S,0.38,10000
1957,S,0.43,12000
1957,S,0.47,14000
1957,S,0.5,16000
1957,S,0.53,18000
1957,S,0.56,20000
1957,S,0.59,22000
1957,S,0.62,26000
1957,S,0.65,32000
1957,S,0.69,38000
1957,S,0.72,44000
1957,S,0.75,50000
1957,S,0.78,60000
1957,S,0.81,70000
1957,S,0.84,80000
1957,S,0.87,90000
1957,S,0.89,100000
1957,S,0.9,150000
1957,S,0.91,200000
1956,HOH,0.2,0
1956,HOH,0.21,2000
1956,HOH,0.24,4000
1956,HOH,0.26,6000
1956,HOH,0.3,8000
1956,HOH,0.32,10000
1956,HOH,0.36,12000
1956,HOH,0.39,14000
1956,HOH,0.42,16000
1956,HOH,0.43,18000
1956,HOH,0.47,20000
1956,HOH,0.49,22000
1956,HOH,0.52,24000
1956,HOH,0.54,28000
1956,HOH,0.58,32000
1956,HOH,0.62,38000
1956,HOH,0.66,44000
1956,HOH,0.68,50000
1956,HOH,0.71,60000
1956,HOH,0.74,70000
1956,HOH,0.76,80000
1956,HOH,0.8,90000
1956,HOH,0.83,100000
1956,HOH,0.87,150000
1956,HOH,0.9,200000
1956,HOH,0.91,300000
1956,MFJ,0.2,0
1956,MFJ,0.22,4000
1956,MFJ,0.26,8000
1956,MFJ,0.3,12000
1956,MFJ,0.34,16000
1956,MFJ,0.38,20000
1956,MFJ,0.43,24000
1956,MFJ,0.47,28000
1956,MFJ,0.5,32000
1956,MFJ,0.53,36000
1956,MFJ,0.56,40000
1956,MFJ,0.59,44000
1956,MFJ,0.62,52000
1956,MFJ,0.65,64000
1956,MFJ,0.69,76000
1956,MFJ,0.72,88000
1956,MFJ,0.75,100000
1956,MFJ,0.78,120000
1956,MFJ,0.81,140000
1956,MFJ,0.84,160000
1956,MFJ,0.87,180000
1956,MFJ,0.89,200000
1956,MFJ,0.9,300000
1956,MFJ,0.91,400000
1956,MFS,0.2,0
1956,MFS,0.22,2000
1956,MFS,0.26,4000
1956,MFS,0.3,6000
1956,MFS,0.34,8000
1956,MFS,0.38,10000
1956,MFS,0.43,12000
1956,MFS,0.47,14000
1956,MFS,0.5,16000
1956,MFS,0.53,18000
1956,MFS,0.56,20000
1956,MFS,0.59,22000
1956,MFS,0.62,26000
1956,MFS,0.65,32000
1956,MFS,0.69,38000
1956,MFS,0.72,44000
1956,MFS,0.75,50000
1956,MFS,0.78,60000
1956,MFS,0.81,70000
1956,MFS,0.84,80000
1956,MFS,0.87,90000
1956,MFS,0.89,100000
1956,MFS,0.9,150000
1956,MFS,0.91,200000
1956,S,0.2,0
1956,S,0.22,2000
1956,S,0.26,4000
1956,S,0.3,6000
1956,S,0.34,8000
1956,S,0.38,10000
1956,S,0.43,12000
1956,S,0.47,14000
1956,S,0.5,16000
1956,S,0.53,18000
1956,S,0.56,20000
1956,S,0.59,22000
1956,S,0.62,26000
1956,S,0.65,32000
1956,S,0.69,38000
1956,S,0.72,44000
1956,S,0.75,50000
1956,S,0.78,60000
1956,S,0.81,70000
1956,S,0.84,80000
1956,S,0.87,90000
1956,S,0.89,100000
1956,S,0.9,150000
1956,S,0.91,200000
1955,HOH,0.2,0
1955,HOH,0.21,2000
1955,HOH,0.24,4000
1955,HOH,0.26,6000
1955,HOH,0.3,8000
1955,HOH,0.32,10000
1955,HOH,0.36,12000
1955,HOH,0.39,14000
1955,HOH,0.42,16000
1955,HOH,0.43,18000
1955,HOH,0.47,20000
1955,HOH,0.49,22000
1955,HOH,0.52,24000
1955,HOH,0.54,28000
1955,HOH,0.58,32000
1955,HOH,0.62,38000
1955,HOH,0.66,44000
1955,HOH,0.68,50000
1955,HOH,0.71,60000
1955,HOH,0.74,70000
1955,HOH,0.76,80000
1955,HOH,0.8,90000
1955,HOH,0.83,100000
1955,HOH,0.87,150000
1955,HOH,0.9,200000
1955,HOH,0.91,300000
1955,MFJ,0.2,0
1955,MFJ,0.22,4000
1955,MFJ,0.26,8000
1955,MFJ,0.3,12000
1955,MFJ,0.34,16000
1955,MFJ,0.38,20000
1955,MFJ,0.43,24000
1955,MFJ,0.47,28000
1955,MFJ,0.5,32000
1955,MFJ,0.53,36000
1955,MFJ,0.56,40000
1955,MFJ,0.59,44000
1955,MFJ,0.62,52000
1955,MFJ,0.65,64000
1955,MFJ,0.69,76000
1955,MFJ,0.72,88000
1955,MFJ,0.75,100000
1955,MFJ,0.78,120000
1955,MFJ,0.81,140000
1955,MFJ,0.84,160000
1955,MFJ,0.87,180000
1955,MFJ,0.89,200000
1955,MFJ,0.9,300000
1955,MFJ,0.91,400000
1955,MFS,0.2,0
1955,MFS,0.22,2000
1955,MFS,0.26,4000
1955,MFS,0.3,6000
1955,MFS,0.34,8000
1955,MFS,0.38,10000
1955,MFS,0.43,12000
1955,MFS,0.47,14000
1955,MFS,0.5,16000
1955,MFS,0.53,18000
1955,MFS,0.56,20000
1955,MFS,0.59,22000
1955,MFS,0.62,26000
1955,MFS,0.65,32000
1955,MFS,0.69,38000
1955,MFS,0.72,44000
1955,MFS,0.75,50000
1955,MFS,0.78,60000
1955,MFS,0.81,70000
1955,MFS,0.84,80000
1955,MFS,0.87,90000
1955,MFS,0.89,100000
1955,MFS,0.9,150000
1955,MFS,0.91,200000
1955,S,0.2,0
1955,S,0.22,2000
1955,S,0.26,4000
1955,S,0.3,6000
1955,S,0.34,8000
1955,S,0.38,10000
1955,S,0.43,12000
1955,S,0.47,14000
1955,S,0.5,16000
1955,S,0.53,18000
1955,S,0.56,20000
1955,S,0.59,22000
1955,S,0.62,26000
1955,S,0.65,32000
1955,S,0.69,38000
1955,S,0.72,44000
1955,S,0.75,50000
1955,S,0.78,60000
1955,S,0.81,70000
1955,S,0.84,80000
1955,S,0.87,90000
1955,S,0.89,100000
1955,S,0.9,150000
1955,S,0.91,200000
1954,HOH,0.2,0
1954,HOH,0.21,2000
1954,HOH,0.24,4000
1954,HOH,0.26,6000
1954,HOH,0.3,8000
1954,HOH,0.32,10000
1954,HOH,0.36,12000
1954,HOH,0.39,14000
1954,HOH,0.42,16000
1954,HOH,0.43,18000
1954,HOH,0.47,20000
1954,HOH,0.49,22000
1954,HOH,0.52,24000
1954,HOH,0.54,28000
1954,HOH,0.58,32000
1954,HOH,0.62,38000
1954,HOH,0.66,44000
1954,HOH,0.68,50000
1954,HOH,0.71,60000
1954,HOH,0.74,70000
1954,HOH,0.76,80000
1954,HOH,0.8,90000
1954,HOH,0.83,100000
1954,HOH,0.87,150000
1954,HOH,0.9,200000
1954,HOH,0.91,300000
1954,MFJ,0.2,0
1954,MFJ,0.22,4000
1954,MFJ,0.26,8000
1954,MFJ,0.3,12000
1954,MFJ,0.34,16000
1954,MFJ,0.38,20000
1954,MFJ,0.43,24000
1954,MFJ,0.47,28000
1954,MFJ,0.5,32000
1954,MFJ,0.53,36000
1954,MFJ,0.56,40000
1954,MFJ,0.59,44000
1954,MFJ,0.62,52000
1954,MFJ,0.65,64000
1954,MFJ,0.69,76000
1954,MFJ,0.72,88000
1954,MFJ,0.75,100000
1954,MFJ,0.78,120000
1954,MFJ,0.81,140000
1954,MFJ,0.84,160000
1954,MFJ,0.87,180000
1954,MFJ,0.89,200000
1954,MFJ,0.9,300000
1954,MFJ,0.91,400000
1954,MFS,0.2,0
1954,MFS,0.22,2000
1954,MFS,0.26,4000
1954,MFS,0.3,6000
1954,MFS,0.34,8000
1954,MFS,0.38,10000
1954,MFS,0.43,12000
1954,MFS,0.47,14000
1954,MFS,0.5,16000
1954,MFS,0.53,18000
1954,MFS,0.56,20000
1954,MFS,0.59,22000
1954,MFS,0.62,26000
1954,MFS,0.65,32000
1954,MFS,0.69,38000
1954,MFS,0.72,44000
1954,MFS,0.75,50000
1954,MFS,0.78,60000
1954,MFS,0.81,70000
1954,MFS,0.84,80000
1954,MFS,0.87,90000
1954,MFS,0.89,100000
1954,MFS,0.9,150000
1954,MFS,0.91,200000
1954,S,0.2,0
1954,S,0.22,2000
1954,S,0.26,4000
1954,S,0.3,6000
1954,S,0.34,8000
1954,S,0.38,10000
1954,S,0.43,12000
1954,S,0.47,14000
1954,S,0.5,16000
1954,S,0.53,18000
1954,S,0.56,20000
1954,S,0.59,22000
1954,S,0.62,26000
1954,S,0.65,32000
1954,S,0.69,38000
1954,S,0.72,44000
1954,S,0.75,50000
1954,S,0.78,60000
1954,S,0.81,70000
1954,S,0.84,80000
1954,S,0.87,90000
1954,S,0.89,100000
1954,S,0.9,150000
1954,S,0.91,200000
1953,HOH,0.222,0
1953,HOH,0.234,2000
1953,HOH,0.27,4000
1953,HOH,0.29,6000
1953,HOH,0.34,8000
1953,HOH,0.35,10000
1953,HOH,0.41,12000
1953,HOH,0.44,14000
1953,HOH,0.47,16000
1953,HOH,0.48,18000
1953,HOH,0.52,20000
1953,HOH,0.54,22000
1953,HOH,0.57,24000
1953,HOH,0.6,28000
1953,HOH,0.63,32000
1953,HOH,0.66,38000
1953,HOH,0.71,44000
1953,HOH,0.72,50000
1953,HOH,0.73,60000
1953,HOH,0.77,70000
1953,HOH,0.79,80000
1953,HOH,0.81,90000
1953,HOH,0.85,100000
1953,HOH,0.88,150000
1953,HOH,0.91,200000
1953,HOH,0.92,300000
1953,MFJ,0.222,0
1953,MFJ,0.246,4000
1953,MFJ,0.29,8000
1953,MFJ,0.34,12000
1953,MFJ,0.38,16000
1953,MFJ,0.42,20000
1953,MFJ,0.48,24000
1953,MFJ,0.53,28000
1953,MFJ,0.56,32000
1953,MFJ,0.59,36000
1953,MFJ,0.62,40000
1953,MFJ,0.66,44000
1953,MFJ,0.67,52000
1953,MFJ,0.68,64000
1953,MFJ,0.72,76000
1953,MFJ,0.75,88000
1953,MFJ,0.77,100000
1953,MFJ,0.8,120000
1953,MFJ,0.83,140000
1953,MFJ,0.85,160000
1953,MFJ,0.88,180000
1953,MFJ,0.9,200000
1953,MFJ,0.91,300000
1953,MFJ,0.92,400000
1953,MFS,0.222,0
1953,MFS,0.246,2000
1953,MFS,0.29,4000
1953,MFS,0.34,6000
1953,MFS,0.38,8000
1953,MFS,0.42,10000
1953,MFS,0.48,12000
1953,MFS,0.53,14000
1953,MFS,0.56,16000
1953,MFS,0.59,18000
1953,MFS,0.62,20000
1953,MFS,0.66,22000
1953,MFS,0.67,26000
1953,MFS,0.68,32000
1953,MFS,0.72,38000
1953,MFS,0.75,44000
1953,MFS,0.77,50000
1953,MFS,0.8,60000
1953,MFS,0.83,70000
1953,MFS,0.85,80000
1953,MFS,0.88,90000
1953,MFS,0.9,100000
1953,MFS,0.91,150000
1953,MFS,0.92,200000
1953,S,0.222,0
1953,S,0.246,2000
1953,S,0.29,4000
1953,S,0.34,6000
1953,S,0.38,8000
1953,S,0.42,10000
1953,S,0.48,12000
1953,S,0.53,14000
1953,S,0.56,16000
1953,S,0.59,18000
1953,S,0.62,20000
1953,S,0.66,22000
1953,S,0.67,26000
1953,S,0.68,32000
1953,S,0.72,38000
1953,S,0.75,44000
1953,S,0.77,50000
1953,S,0.8,60000
1953,S,0.83,70000
1953,S,0.85,80000
1953,S,0.88,90000
1953,S,0.9,100000
1953,S,0.91,150000
1953,S,0.92,200000
1952,HOH,0.222,0
1952,HOH,0.234,2000
1952,HOH,0.27,4000
1952,HOH,0.29,6000
1952,HOH,0.34,8000
1952,HOH,0.35,10000
1952,HOH,0.41,12000
1952,HOH,0.44,14000
1952,HOH,0.47,16000
1952,HOH,0.48,18000
1952,HOH,0.52,20000
1952,HOH,0.54,22000
1952,HOH,0.57,24000
1952,HOH,0.6,28000
1952,HOH,0.63,32000
1952,HOH,0.66,38000
1952,HOH,0.71,44000
1952,HOH,0.72,50000
1952,HOH,0.73,60000
1952,HOH,0.77,70000
1952,HOH,0.79,80000
1952,HOH,0.81,90000
1952,HOH,0.85,100000
1952,HOH,0.88,150000
1952,HOH,0.91,200000
1952,HOH,0.92,300000
1952,MFJ,0.222,0
1952,MFJ,0.246,4000
1952,MFJ,0.29,8000
1952,MFJ,0.34,12000
1952,MFJ,0.38,16000
1952,MFJ,0.42,20000
1952,MFJ,0.48,24000
1952,MFJ,0.53,28000
1952,MFJ,0.56,32000
1952,MFJ,0.59,36000
1952,MFJ,0.62,40000
1952,MFJ,0.66,44000
1952,MFJ,0.67,52000
1952,MFJ,0.68,64000
1952,MFJ,0.72,76000
1952,MFJ,0.75,88000
1952,MFJ,0.77,100000
1952,MFJ,0.8,120000
1952,MFJ,0.83,140000
1952,MFJ,0.85,160000
1952,MFJ,0.88,180000
1952,MFJ,0.9,200000
1952,MFJ,0.91,300000
1952,MFJ,0.92,400000
1952,MFS,0.222,0
1952,MFS,0.246,2000
1952,MFS,0.29,4000
1952,MFS,0.34,6000
1952,MFS,0.38,8000
1952,MFS,0.42,10000
1952,MFS,0.48,12000
1952,MFS,0.53,14000
1952,MFS,0.56,16000
1952,MFS,0.59,18000
1952,MFS,0.62,20000
1952,MFS,0.66,22000
1952,MFS,0.67,26000
1952,MFS,0.68,32000
1952,MFS,0.72,38000
1952,MFS,0.75,44000
1952,MFS,0.77,50000
1952,MFS,0.8,60000
1952,MFS,0.83,70000
1952,MFS,0.85,80000
1952,MFS,0.88,90000
1952,MFS,0.9,100000
1952,MFS,0.91,150000
1952,MFS,0.92,200000
1952,S,0.222,0
1952,S,0.246,2000
1952,S,0.29,4000
1952,S,0.34,6000
1952,S,0.38,8000
1952,S,0.42,10000
1952,S,0.48,12000
1952,S,0.53,14000
1952,S,0.56,16000
1952,S,0.59,18000
1952,S,0.62,20000
1952,S,0.66,22000
1952,S,0.67,26000
1952,S,0.68,32000
1952,S,0.72,38000
1952,S,0.75,44000
1952,S,0.77,50000
1952,S,0.8,60000
1952,S,0.83,70000
1952,S,0.85,80000
1952,S,0.88,90000
1952,S,0.9,100000
1952,S,0.91,150000
1952,S,0.92,200000
1951,HOH,0.204,0
1951,HOH,0.224,2000
1951,HOH,0.27,4000
1951,HOH,0.3,6000
1951,HOH,0.35,8000
1951,HOH,0.39,10000
1951,HOH,0.43,12000
1951,HOH,0.48,14000
1951,HOH,0.51,16000
1951,HOH,0.54,18000
1951,HOH,0.57,20000
1951,HOH,0.6,22000
1951,HOH,0.63,26000
1951,HOH,0.66,32000
1951,HOH,0.69,38000
1951,HOH,0.73,44000
1951,HOH,0.75,50000
1951,HOH,0.78,60000
1951,HOH,0.82,70000
1951,HOH,0.84,80000
1951,HOH,0.87,90000
1951,HOH,0.89,100000
1951,HOH,0.9,150000
1951,HOH,0.91,200000
1951,MFJ,0.204,0
1951,MFJ,0.224,4000
1951,MFJ,0.27,8000
1951,MFJ,0.3,12000
1951,MFJ,0.35,16000
1951,MFJ,0.39,20000
1951,MFJ,0.43,24000
1951,MFJ,0.48,28000
1951,MFJ,0.51,32000
1951,MFJ,0.54,36000
1951,MFJ,0.57,40000
1951,MFJ,0.6,44000
1951,MFJ,0.63,52000
1951,MFJ,0.66,64000
1951,MFJ,0.69,76000
1951,MFJ,0.73,88000
1951,MFJ,0.75,100000
1951,MFJ,0.78,120000
1951,MFJ,0.82,140000
1951,MFJ,0.84,160000
1951,MFJ,0.87,180000
1951,MFJ,0.89,200000
1951,MFJ,0.9,300000
1951,MFJ,0.91,400000
1951,MFS,0.204,0
1951,MFS,0.224,2000
1951,MFS,0.27,4000
1951,MFS,0.3,6000
1951,MFS,0.35,8000
1951,MFS,0.39,10000
1951,MFS,0.43,12000
1951,MFS,0.48,14000
1951,MFS,0.51,16000
1951,MFS,0.54,18000
1951,MFS,0.57,20000
1951,MFS,0.6,22000
1951,MFS,0.63,26000
1951,MFS,0.66,32000
1951,MFS,0.69,38000
1951,MFS,0.73,44000
1951,MFS,0.75,50000
1951,MFS,0.78,60000
1951,MFS,0.82,70000
1951,MFS,0.84,80000
1951,MFS,0.87,90000
1951,MFS,0.89,100000
1951,MFS,0.9,150000
1951,MFS,0.91,200000
1951,S,0.204,0
1951,S,0.224,2000
1951,S,0.27,4000
1951,S,0.3,6000
1951,S,0.35,8000
1951,S,0.39,10000
1951,S,0.43,12000
1951,S,0.48,14000
1951,S,0.51,16000
1951,S,0.54,18000
1951,S,0.57,20000
1951,S,0.6,22000
1951,S,0.63,26000
1951,S,0.66,32000
1951,S,0.69,38000
1951,S,0.73,44000
1951,S,0.75,50000
1951,S,0.78,60000
1951,S,0.82,70000
1951,S,0.84,80000
1951,S,0.87,90000
1951,S,0.89,100000
1951,S,0.9,150000
1951,S,0.91,200000
1950,HOH,0.2,0
1950,HOH,0.22,2000
1950,HOH,0.26,4000
1950,HOH,0.3,6000
1950,HOH,0.34,8000
1950,HOH,0.38,10000
1950,HOH,0.43,12000
1950,HOH,0.47,14000
1950,HOH,0.5,16000
1950,HOH,0.53,18000
1950,HOH,0.56,20000
1950,HOH,0.59,22000
1950,HOH,0.62,26000
1950,HOH,0.65,32000
1950,HOH,0.69,38000
1950,HOH,0.72,44000
1950,HOH,0.75,50000
1950,HOH,0.78,60000
1950,HOH,0.81,70000
1950,HOH,0.84,80000
1950,HOH,0.87,90000
1950,HOH,0.89,100000
1950,HOH,0.9,150000
1950,HOH,0.91,200000
1950,MFJ,0.2,0
1950,MFJ,0.22,4000
1950,MFJ,0.26,8000
1950,MFJ,0.3,12000
1950,MFJ,0.34,16000
1950,MFJ,0.38,20000
1950,MFJ,0.43,24000
1950,MFJ,0.47,28000
1950,MFJ,0.5,32000
1950,MFJ,0.53,36000
1950,MFJ,0.56,40000
1950,MFJ,0.59,44000
1950,MFJ,0.62,52000
1950,MFJ,0.65,64000
1950,MFJ,0.69,76000
1950,MFJ,0.72,88000
1950,MFJ,0.75,100000
1950,MFJ,0.78,120000
1950,MFJ,0.81,140000
1950,MFJ,0.84,160000
1950,MFJ,0.87,180000
1950,MFJ,0.89,200000
1950,MFJ,0.9,300000
1950,MFJ,0.91,400000
1950,MFS,0.2,0
1950,MFS,0.22,2000
1950,MFS,0.26,4000
1950,MFS,0.3,6000
1950,MFS,0.34,8000
1950,MFS,0.38,10000
1950,MFS,0.43,12000
1950,MFS,0.47,14000
1950,MFS,0.5,16000
1950,MFS,0.53,18000
1950,MFS,0.56,20000
1950,MFS,0.59,22000
1950,MFS,0.62,26000
1950,MFS,0.65,32000
1950,MFS,0.69,38000
1950,MFS,0.72,44000
1950,MFS,0.75,50000
1950,MFS,0.78,60000
1950,MFS,0.81,70000
1950,MFS,0.84,80000
1950,MFS,0.87,90000
1950,MFS,0.89,100000
1950,MFS,0.9,150000
1950,MFS,0.91,200000
1950,S,0.2,0
1950,S,0.22,2000
1950,S,0.26,4000
1950,S,0.3,6000
1950,S,0.34,8000
1950,S,0.38,10000
1950,S,0.43,12000
1950,S,0.47,14000
1950,S,0.5,16000
1950,S,0.53,18000
1950,S,0.56,20000
1950,S,0.59,22000
1950,S,0.62,26000
1950,S,0.65,32000
1950,S,0.69,38000
1950,S,0.72,44000
1950,S,0.75,50000
1950,S,0.78,60000
1950,S,0.81,70000
1950,S,0.84,80000
1950,S,0.87,90000
1950,S,0.89,100000
1950,S,0.9,150000
1950,S,0.91,200000
1949,HOH,0.2,0
1949,HOH,0.22,2000
1949,HOH,0.26,4000
1949,HOH,0.3,6000
1949,HOH,0.34,8000
1949,HOH,0.38,10000
1949,HOH,0.43,12000
1949,HOH,0.47,14000
1949,HOH,0.5,16000
1949,HOH,0.53,18000
1949,HOH,0.56,20000
1949,HOH,0.59,22000
1949,HOH,0.62,26000
1949,HOH,0.65,32000
1949,HOH,0.69,38000
1949,HOH,0.72,44000
1949,HOH,0.75,50000
1949,HOH,0.78,60000
1949,HOH,0.81,70000
1949,HOH,0.84,80000
1949,HOH,0.87,90000
1949,HOH,0.89,100000
1949,HOH,0.9,150000
1949,HOH,0.91,200000
1949,MFJ,0.2,0
1949,MFJ,0.22,4000
1949,MFJ,0.26,8000
1949,MFJ,0.3,12000
1949,MFJ,0.34,16000
1949,MFJ,0.38,20000
1949,MFJ,0.43,24000
1949,MFJ,0.47,28000
1949,MFJ,0.5,32000
1949,MFJ,0.53,36000
1949,MFJ,0.56,40000
1949,MFJ,0.59,44000
1949,MFJ,0.62,52000
1949,MFJ,0.65,64000
1949,MFJ,0.69,76000
1949,MFJ,0.72,88000
1949,MFJ,0.75,100000
1949,MFJ,0.78,120000
1949,MFJ,0.81,140000
1949,MFJ,0.84,160000
1949,MFJ,0.87,180000
1949,MFJ,0.89,200000
1949,MFJ,0.9,300000
1949,MFJ,0.91,400000
1949,MFS,0.2,0
1949,MFS,0.22,2000
1949,MFS,0.26,4000
1949,MFS,0.3,6000
1949,MFS,0.34,8000
1949,MFS,0.38,10000
1949,MFS,0.43,12000
1949,MFS,0.47,14000
1949,MFS,0.5,16000
1949,MFS,0.53,18000
1949,MFS,0.56,20000
1949,MFS,0.59,22000
1949,MFS,0.62,26000
1949,MFS,0.65,32000
1949,MFS,0.69,38000
1949,MFS,0.72,44000
1949,MFS,0.75,50000
1949,MFS,0.78,60000
1949,MFS,0.81,70000
1949,MFS,0.84,80000
1949,MFS,0.87,90000
1949,MFS,0.89,100000
